Economy,Economy Code,Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Has an account,Has an account at a financial institution,Has a mobile money account,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Has a credit card,If has credit card: used card in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c cannot get one,If does not have account: b/c no need for financial services,If has account: any deposit into account in past 12 months,If has any deposit into account: number of monthly deposits,If has account: any withdrawal from account in past 12 months,If has any withdrawal from account: number of monthly withdrawals,If has account: most frequent mode of cash withdrawal,If has account: made a transaction using a mobile phone,Made payments online using the Internet,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: for education or school fees,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for house, apartment, or land",Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from a store (store credit),Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from another private lender,Borrowed in past 12 months: for education or school fees,Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Possibility of coming up with emergency funds,If able to come up with emergency funds: main source,Sent domestic remittances in past 12 months,If sent domestic remittances: in cash,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: in cash,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: in cash,If paid utility bills: using an account,If paid utility bills: through a mobile phone,Paid school fees in past 12 months,If paid school fees: in cash,If paid school fees: using an account,If paid school fees: through a mobile phone,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: in cash,If received wage payments: into an account or to a card,If received wage payments: through a mobile phone,If received cashless wage payments: account use,If received cashless wage payments: account type,Received government transfers in past 12 months,If received government transfers: in cash,If received government transfers: into an account or to a card,If received government transfers: through a mobile phone,If received cashless government transfers: account use,If received cashless government transfers: account type,Received agricultural payments in past 12 months,If received agricultural payments: in cash,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,Saved in the past year,Borrowed in the past year
Kenya,KEN,196123221,0.685995713,2 female,20,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,(ref),yes,,,,,,,no,yes,yes,yes,yes,no,no,no,no,yes,yes,yes,yes,yes,1 very possible,3 money from working or a loan from an employer,yes,yes,yes,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,150347659,2.426728585,2 female,26,completed primary or less,3 middle 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,1 very possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,no,yes
Kenya,KEN,200730170,1.721340919,2 female,42,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,yes,,,,,,,no,yes,yes,yes,no,yes,no,no,no,yes,no,no,yes,yes,1 very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,yes,yes,no,yes,yes,no,yes,no,yes,1 all of the money right away,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,181728938,2.888564466,1 male,57,completed primary or less,2 second 20%,yes,yes,no,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,3 money is not taken out in a typical month,1 you get it at an atm,no,no,yes,no,yes,yes,no,yes,yes,no,yes,no,yes,no,no,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,yes,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,134188721,1.820046439,2 female,31,completed primary or less,2 second 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,yes,yes,no,no,no,yes,no,no,no,yes,4 not at all possible,,yes,no,yes,yes,no,no,,,,,no,,,,yes,yes,no,yes,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,187237246,1.010505038,1 male,16,secondary,1 poorest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,yes,yes,no,no,no,no,yes,no,yes,yes,no,4 not at all possible,,no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,yes,no,yes,no,1 all of the money right away,1 you had this account before you began receiving payments from the government.,yes,yes,no,no,yes,yes
Kenya,KEN,142650132,0.436847871,2 female,30,completed primary or less,4 fourth 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,no,,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,yes,yes,no,no,yes,no,no,no,no,no,yes,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,159565391,1.191563065,1 male,32,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,no,(dk),yes,yes,no,yes,no,no,yes,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,4 not at all possible,,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,112829524,0.463378887,1 male,27,secondary,4 fourth 20%,no,no,no,no,,,no,,no,no,yes,no,no,no,yes,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,135944015,0.485907395,2 female,28,completed tertiary or more,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,no,yes,yes,no,no,no,no,yes,no,yes,no,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,yes,yes,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,155805672,0.306013872,2 female,45,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,no,yes
Kenya,KEN,118913232,2.286098022,2 female,48,completed primary or less,2 second 20%,no,no,no,no,,,no,,yes,no,no,no,no,yes,no,no,no,,,,,,,(dk),no,no,yes,no,no,no,no,no,yes,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,(dk),,,,yes,no,no,no,no,,,,,,,no,,,,,,yes,no,no,no,yes,yes
Kenya,KEN,155069234,0.370485831,2 female,23,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,no,yes,yes,no,no,no,no,yes,no,yes,no,yes,1 very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,yes,yes,yes,no,yes,yes,no,yes,yes,yes,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,177759395,0.727658188,1 male,21,secondary,4 fourth 20%,yes,no,yes,no,,,no,,yes,yes,no,no,no,yes,no,no,yes,,,,,,,no,yes,no,yes,no,yes,no,no,yes,yes,no,yes,yes,no,1 very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,182157315,0.727658188,1 male,18,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,1 very possible,"2 family, relatives, or friends",yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,207001906,0.363829094,1 male,18,secondary,3 middle 20%,yes,no,yes,no,,,no,,no,no,yes,no,no,no,yes,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,4 not at all possible,,yes,no,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,126240456,0.883749069,2 female,30,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Kenya,KEN,164511317,0.636352827,2 female,31,secondary,5 richest 20%,yes,yes,no,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,no,,1 you get it at an atm,yes,no,yes,no,no,yes,yes,no,no,no,yes,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,112048992,0.318176414,2 female,29,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Kenya,KEN,147501243,1.010550607,1 male,23,completed tertiary or more,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,yes,3 money is not taken out in a typical month,2 you get it over the counter in a branch of your financial institution,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,yes,no,no,yes,no,,,,yes,no,yes,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,no,yes,no
Kenya,KEN,116395219,1.998569024,2 female,19,secondary,3 middle 20%,no,no,no,no,,,no,,no,no,yes,yes,no,no,yes,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,163853140,0.902762811,2 female,38,completed primary or less,4 fourth 20%,yes,yes,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,yes,no,no,no,no,no,yes,no,4 not at all possible,,no,,,,,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,no,,,yes,no,yes,no,1 all of the money right away,4 (dk),no,,,,yes,yes
Kenya,KEN,160066910,3.060138722,1 male,17,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,yes,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,191186278,3.060138722,1 male,15,completed primary or less,3 middle 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,yes,yes,no,no,no,yes,yes,no,no,no,4 not at all possible,,no,,,,,yes,yes,no,no,no,yes,yes,no,no,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,210685362,1.329813513,1 male,37,completed primary or less,3 middle 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,1 very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,yes,no,no,yes,yes,yes,no,yes,yes,no,yes,no,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,190465311,0.369998671,2 female,50,secondary,4 fourth 20%,yes,yes,no,yes,no,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,yes,yes,yes,yes,yes,yes,no,no,yes,no,yes,no,no,1 very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,no,yes,yes,no,,,,,,,no,,,,,,yes,yes,yes,no,yes,yes
Kenya,KEN,199682111,3.060138722,1 male,50,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,yes,,,,,,,yes,yes,no,no,no,yes,yes,yes,yes,no,no,no,no,yes,1 very possible,"2 family, relatives, or friends",no,,,,,no,,,,,yes,no,no,yes,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,197340375,0.643527172,1 male,28,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,yes,no,no,yes,no,yes,no,no,yes,no,,,,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,yes,yes,no
Kenya,KEN,200567405,0.636352827,2 female,29,secondary,3 middle 20%,yes,yes,yes,no,,,no,,yes,yes,no,no,no,yes,yes,yes,no,,,,,,,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,4 not at all possible,,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Kenya,KEN,113717040,1.109996012,2 female,50,completed primary or less,3 middle 20%,yes,yes,yes,no,,,no,,no,no,no,no,no,no,yes,no,yes,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,no,,,,,no,,,,,yes,yes,no,yes,yes,no,yes,yes,no,,,,,,,no,,,,,,yes,yes,yes,no,yes,no
Kenya,KEN,137588806,0.883749069,2 female,27,completed primary or less,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,no,,no,,1 you get it at an atm,yes,yes,no,no,no,no,yes,no,no,yes,no,no,yes,yes,no,4 not at all possible,,yes,no,no,yes,yes,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,yes,yes,no,yes,no,yes,1 all of the money right away,1 you had this account before you began receiving payments from an employer.,no,,,,,,no,,,,yes,yes
Kenya,KEN,198517491,1.329813513,1 male,39,completed primary or less,4 fourth 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,3 money is not taken out in a typical month,2 you get it over the counter in a branch of your financial institution,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,no,no,yes,no,no,,,,,yes,yes,no,yes,yes,no,yes,no,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,no,yes,no
Kenya,KEN,117895213,0.636352827,2 female,30,completed primary or less,3 middle 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,yes,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,169701132,1.82588141,1 male,35,secondary,3 middle 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,yes,yes,yes,yes,yes,yes,no,no,no,no,yes,1 very possible,1 savings,no,,,,,no,,,,,yes,yes,yes,yes,yes,no,yes,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,188703430,0.369998671,2 female,50,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,yes,1 one or two times per month,no,,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,4 not at all possible,,yes,no,no,no,no,no,,,,,yes,no,(dk),yes,yes,yes,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,154437246,0.999284512,2 female,16,secondary,1 poorest 20%,no,no,no,no,,,no,,no,yes,no,yes,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,yes,yes,no,yes,yes,no,no,yes,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,206511307,1.272705654,2 female,30,secondary,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,yes,4 not at all possible,,yes,no,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,yes
Kenya,KEN,158893897,0.748340191,1 male,45,secondary,1 poorest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,yes,3 money is not taken out in a typical month,3 you get it from a [insert local terminology for bank agent] who works at a store or comes to your home,yes,no,yes,no,no,no,yes,no,no,no,yes,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,yes,yes,no,yes,no,,,,no,,,,,,,no,,,,,,yes,no,yes,yes,yes,yes
Kenya,KEN,122837603,0.999284512,2 female,24,secondary,1 poorest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,no,,2 you get it over the counter in a branch of your financial institution,yes,yes,yes,no,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Kenya,KEN,179332000,1.498926768,2 female,18,secondary,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,yes,yes,no,no,no,yes,yes,yes,4 not at all possible,,(ref),,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,158097129,0.762032068,2 female,47,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,no,yes,yes,yes,no,yes,no,no,no,yes,no,no,3 not very possible,7 (dk),yes,no,yes,yes,no,yes,no,no,yes,yes,yes,yes,no,yes,yes,no,yes,no,yes,no,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,yes,no,yes,yes
Kenya,KEN,185986314,0.999284512,2 female,16,secondary,1 poorest 20%,yes,yes,yes,no,,,no,,no,no,no,no,no,no,yes,yes,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,yes,no,no,yes,yes,no,yes,no,no,,,,,,,no,,,,,,no,,,,yes,no
Kenya,KEN,183609780,0.451381406,2 female,37,completed primary or less,3 middle 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,3 money is not taken out in a typical month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,yes,yes,no,no,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Kenya,KEN,189390351,0.999284512,2 female,18,secondary,4 fourth 20%,no,no,no,no,,,no,,yes,yes,no,yes,no,no,no,no,no,,,,,,,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,4 not at all possible,,no,,,,,no,,,,,yes,no,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,180003795,0.451381406,2 female,43,completed primary or less,3 middle 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,4 not at all possible,,yes,no,no,yes,no,no,,,,,no,,,,yes,yes,yes,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,no,yes
Kenya,KEN,177364255,0.624919103,1 male,32,completed primary or less,3 middle 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,3 money is not taken out in a typical month,4 you get it some other way,no,no,yes,yes,yes,yes,yes,yes,yes,no,yes,no,no,no,no,1 very possible,1 savings,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,yes,no,yes,no,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,142493205,1.354144217,2 female,35,completed primary or less,3 middle 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,1 one or two times per month,no,,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Kenya,KEN,121990614,0.999284512,2 female,18,secondary,3 middle 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,no,,2 you get it over the counter in a branch of your financial institution,yes,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,yes,yes,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,no
Kenya,KEN,179790760,1.428245098,2 female,64,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,167188196,0.643527172,1 male,25,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,1 very possible,"2 family, relatives, or friends",yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Kenya,KEN,209980621,0.643527172,1 male,25,secondary,4 fourth 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,no,,2 you get it over the counter in a branch of your financial institution,yes,no,no,yes,no,yes,no,no,no,yes,yes,no,yes,no,no,1 very possible,1 savings,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,no,,,,yes,no,yes,yes,yes,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,no,yes,no,yes,yes
Kenya,KEN,160103098,0.451381406,2 female,37,completed primary or less,3 middle 20%,yes,yes,yes,no,,,no,,no,no,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,no,,,,yes,yes,yes,no,no,,,,,,,no,,,,,,no,,,,no,no
Kenya,KEN,127877710,0.451381406,2 female,36,completed primary or less,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,no,,yes,1 one or two times per month,1 you get it at an atm,no,no,no,yes,no,no,yes,no,yes,no,yes,no,yes,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,yes,no,1 all of the money right away,"2 you had an account before, but this account was opened so you could receive payments from an employer.",yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from the government.,yes,yes,no,no,yes,yes
Kenya,KEN,139215857,0.369998671,2 female,50,secondary,4 fourth 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,no,no,yes,yes,yes,no,no,no,yes,no,yes,no,no,2 somewhat possible,"2 family, relatives, or friends",yes,no,no,yes,no,yes,no,no,yes,no,yes,no,no,yes,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,188768819,2.50746366,2 female,40,completed primary or less,3 middle 20%,yes,yes,yes,no,,,no,,no,yes,no,yes,no,yes,no,no,no,,,,,,,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,4 not at all possible,,yes,yes,no,no,no,no,,,,,no,,,,yes,no,yes,no,no,,,,,,,yes,no,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from the government.",no,,,,yes,yes
Kenya,KEN,124533572,1.231205294,1 male,38,completed primary or less,3 middle 20%,yes,yes,no,yes,no,no,no,,,,,,,,,,,yes,1 one or two times per month,no,,1 you get it at an atm,no,no,no,no,yes,no,no,no,no,yes,yes,no,yes,yes,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,yes,yes,no,no,yes,yes,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,198079939,0.740971661,2 female,23,secondary,3 middle 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,1 one or two times per month,no,,4 you get it some other way,no,no,no,no,yes,yes,yes,no,no,yes,yes,no,yes,yes,no,4 not at all possible,,yes,no,no,yes,no,yes,yes,no,yes,no,no,,,,yes,no,no,yes,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Kenya,KEN,181038212,2.118093756,2 female,70,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,yes,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Kenya,KEN,120363782,0.762032674,2 female,45,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Kenya,KEN,137401988,1.097419309,2 female,48,secondary,4 fourth 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,3 not very possible,1 savings,yes,no,no,yes,no,yes,no,no,yes,no,yes,yes,no,yes,yes,no,yes,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
