Economy,Economy Code,Gallup World Poll identifier,Weight,Respondent is female,Respondent age,Respondent education level,Within-economy household income quintile,Has an account,Has an account at a financial institution,Has a mobile money account,Has a debit card,If has debit card: card in own name,If has debit card: used card in past 12 months,Has a credit card,If has credit card: used card in past 12 months,If does not have account: b/c too far away,If does not have account: b/c too expensive,If does not have account: b/c lack documentation,If does not have account: b/c lack trust,If does not have account: b/c religious reasons,If does not have account: b/c lack of money,If does not have account: b/c family member already has one,If does not have account: b/c cannot get one,If does not have account: b/c no need for financial services,If has account: any deposit into account in past 12 months,If has any deposit into account: number of monthly deposits,If has account: any withdrawal from account in past 12 months,If has any withdrawal from account: number of monthly withdrawals,If has account: most frequent mode of cash withdrawal,If has account: made a transaction using a mobile phone,Made payments online using the Internet,Saved in past 12 months: for farm/business purposes,Saved in past 12 months: for old age,Saved in past 12 months: for education or school fees,Saved in past 12 months: using an account at a financial institution,Saved in past 12 months: using an informal savings club,"Has loan from a financial institution for house, apartment, or land",Borrowed in past 12 months: from a financial institution,Borrowed in past 12 months: from a store (store credit),Borrowed in past 12 months: from family or friends,Borrowed in past 12 months: from another private lender,Borrowed in past 12 months: for education or school fees,Borrowed in past 12 months: for medical purposes,Borrowed in past 12 months: for farm/business purposes,Possibility of coming up with emergency funds,If able to come up with emergency funds: main source,Sent domestic remittances in past 12 months,If sent domestic remittances: in cash,If sent domestic remittances: through a financial institution,If sent domestic remittances: through a mobile phone,If sent domestic remittances: through an MTO,Received domestic remittances in past 12 months,If received domestic remittances: in cash,If received domestic remittances: through a financial institution,If received domestic remittances: through a mobile phone,If received domestic remittances: through an MTO,Paid utility bills in past 12 months,If paid utility bills: in cash,If paid utility bills: using an account,If paid utility bills: through a mobile phone,Paid school fees in past 12 months,If paid school fees: in cash,If paid school fees: using an account,If paid school fees: through a mobile phone,Received wage payments in past 12 months,If received wage payments: work in public sector,If received wage payments: in cash,If received wage payments: into an account or to a card,If received wage payments: through a mobile phone,If received cashless wage payments: account use,If received cashless wage payments: account type,Received government transfers in past 12 months,If received government transfers: in cash,If received government transfers: into an account or to a card,If received government transfers: through a mobile phone,If received cashless government transfers: account use,If received cashless government transfers: account type,Received agricultural payments in past 12 months,If received agricultural payments: in cash,If received agricultural payments: into an account,If received agricultural payments: through a mobile phone,Saved in the past year,Borrowed in the past year
Uganda,UGA,155431294,2.408152548,2 female,22,secondary,1 poorest 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,1 you get it at an atm,no,no,no,no,no,yes,no,yes,yes,no,yes,no,no,no,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,113125721,1.076668454,1 male,58,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,2 somewhat possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,173720526,0.578066235,1 male,24,secondary,4 fourth 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,yes,no,no,no,no,no,no,yes,yes,1 very possible,1 savings,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,185385965,1.156132469,1 male,15,secondary,3 middle 20%,no,no,no,no,,,no,,(dk),(dk),(dk),(dk),(dk),(dk),(dk),(dk),(dk),,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1 very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,176742101,2.408152548,2 female,17,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,yes,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,1 very possible,3 money from working or a loan from an employer,no,,,,,yes,no,no,yes,no,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,118410579,0.439847535,2 female,29,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,yes,yes,no,yes,no,yes,yes,yes,1 very possible,3 money from working or a loan from an employer,yes,no,no,yes,no,yes,no,no,yes,no,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,135949433,2.408152548,2 female,23,secondary,2 second 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,yes,yes,no,yes,yes,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,yes,no,no,yes,no,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,126419573,1.815712917,1 male,35,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,yes,no,yes,no,yes,yes,no,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,no,,,,,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,114708209,0.373772318,2 female,56,completed primary or less,2 second 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,3 money is not deposited in a typical month,yes,3 money is not taken out in a typical month,2 you get it over the counter in a branch of your financial institution,no,no,no,no,yes,no,yes,no,yes,yes,yes,no,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,157459392,0.907856459,1 male,40,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,yes,yes,no,yes,no,no,yes,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,155856325,2.408152548,2 female,21,completed primary or less,3 middle 20%,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,no,,yes,3 money is not taken out in a typical month,1 you get it at an atm,yes,no,yes,no,yes,yes,yes,no,no,no,yes,no,yes,yes,no,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,no,,,,,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,171765157,0.441293694,2 female,33,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,yes,no,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,yes,no,yes,yes,yes,no,no,no,yes,no,no,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,no,,,,yes,yes,no,no,yes,yes,yes,yes,no,2 over time as needed,"2 you had an account before, but this account was opened so you could receive payments from an employer.",no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,186170716,2.312264938,1 male,21,completed primary or less,1 poorest 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,yes,3 money is not taken out in a typical month,4 you get it some other way,yes,no,yes,no,no,yes,no,no,yes,no,yes,no,no,yes,yes,2 somewhat possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,152082123,2.408152548,2 female,21,completed primary or less,5 richest 20%,yes,yes,no,no,,,no,,yes,yes,yes,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,yes,yes,no,2 somewhat possible,6 some other source,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,yes,no,yes,yes
Uganda,UGA,160928911,0.579966838,1 male,19,secondary,4 fourth 20%,no,no,no,no,,,no,,yes,yes,yes,no,no,yes,no,yes,yes,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,7 (dk),no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,111682261,0.579966838,1 male,20,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,no,no,no,yes,no,yes,no,no,yes,no,no,yes,no,3 not very possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,no,,,,,no,,,,no,,,,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,201386415,0.844667449,1 male,29,completed primary or less,3 middle 20%,yes,yes,yes,no,,,no,,,,,,,,,,,no,,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,no,no,no,no,no,no,yes,no,yes,yes,yes,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,yes
Uganda,UGA,198151613,2.408152548,1 male,33,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,yes,yes,yes,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,yes,no,yes
Uganda,UGA,201253262,0.844667449,1 male,30,secondary,4 fourth 20%,yes,no,yes,no,,,no,,yes,yes,yes,no,no,yes,no,yes,no,,,,,,,no,yes,no,yes,no,no,no,no,no,yes,no,yes,no,yes,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,208961567,2.408152548,2 female,17,completed primary or less,4 fourth 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,no,no,no,no,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,210344451,0.294195796,2 female,27,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,1 very possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,203289845,1.891008948,2 female,42,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,yes,no,,,,,,,(dk),no,no,yes,no,no,no,no,yes,yes,no,yes,no,no,2 somewhat possible,3 money from working or a loan from an employer,yes,yes,no,yes,no,no,,,,,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,206904625,0.588391592,2 female,28,secondary,3 middle 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,2 somewhat possible,6 some other source,no,,,,,(ref),,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,133880881,0.94747002,1 male,50,completed primary or less,4 fourth 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,no,no,no,no,yes,no,yes,yes,yes,no,no,no,yes,no,no,1 very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,136247701,0.472752237,2 female,42,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,no,yes,yes,no,no,yes,no,yes,no,,,,,,,no,no,no,yes,no,no,no,no,no,yes,no,yes,no,no,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,140439287,1.689334898,1 male,28,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,yes,yes,no,no,yes,no,yes,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,117928149,0.844667449,1 male,30,completed primary or less,2 second 20%,yes,no,yes,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,no,no
Uganda,UGA,192912162,0.476419788,2 female,53,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,no,no
Uganda,UGA,171484832,1.314971548,1 male,43,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,yes,no,no,yes,no,no,no,no,4 not at all possible,,yes,yes,no,no,no,no,,,,,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,140831156,0.879695071,2 female,32,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,(dk),no,yes,no,no,no,,,,,,,(dk),no,no,no,no,no,no,no,yes,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,129151108,0.844667449,1 male,30,completed primary or less,2 second 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,yes,yes,no,no,yes,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,129264763,1.204076274,2 female,20,completed primary or less,4 fourth 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,no,no,no,yes,no
Uganda,UGA,145685498,0.439847535,2 female,32,completed primary or less,3 middle 20%,no,no,no,no,,,no,,(dk),no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,4 not at all possible,,no,,,,,no,,,,,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,199236392,0.31582334,1 male,45,secondary,5 richest 20%,no,no,no,no,,,no,,no,yes,no,no,no,yes,no,no,(dk),,,,,,,no,yes,no,yes,no,yes,no,no,no,yes,no,yes,no,no,1 very possible,1 savings,yes,yes,no,no,no,no,,,,,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,156295939,1.559484838,1 male,60,completed primary or less,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,yes,yes,2 somewhat possible,1 savings,yes,yes,yes,yes,no,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,177785918,0.282481533,1 male,45,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,yes,yes,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,1 very possible,1 savings,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,151857357,0.422482299,1 male,54,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,1 very possible,1 savings,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,136364706,1.624155314,2 female,60,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,yes,yes,no,no,(dk),no,no,yes,,,,,,,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,yes,no,no,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,149106741,2.079313117,1 male,60,completed primary or less,2 second 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,1 you get it at an atm,yes,no,no,yes,no,yes,yes,yes,yes,no,yes,no,no,yes,no,2 somewhat possible,1 savings,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,111296524,0.282481533,1 male,45,completed tertiary or more,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,yes,yes,no,yes,yes,yes,yes,yes,yes,no,yes,no,yes,yes,no,1 very possible,1 savings,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,2 over time as needed,1 you had this account before you began receiving payments from an employer.,no,,,,,,yes,yes,yes,yes,yes,yes
Uganda,UGA,185749142,0.294195796,2 female,25,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,2 three or more times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,yes,yes,no,no,yes,yes,yes,yes,yes,no,yes,no,yes,no,no,1 very possible,1 savings,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,182178810,1.734198704,1 male,23,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,5 (refused),yes,5 (refused),1 you get it at an atm,yes,no,no,yes,yes,yes,yes,yes,yes,no,yes,yes,yes,yes,no,2 somewhat possible,1 savings,(dk),,,,,yes,yes,yes,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,179706628,1.806114411,2 female,22,secondary,3 middle 20%,yes,yes,no,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,114065034,2.408152548,1 male,25,completed primary or less,4 fourth 20%,yes,yes,no,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,yes,no,no,no,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,no
Uganda,UGA,162856666,0.657485774,1 male,42,completed primary or less,3 middle 20%,yes,yes,no,no,,,no,,,,,,,,,,,yes,1 one or two times per month,yes,2 three or more times per month,2 you get it over the counter in a branch of your financial institution,no,no,no,no,no,yes,no,yes,yes,yes,yes,no,yes,no,no,2 somewhat possible,1 savings,no,,,,,no,,,,,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,119594042,1.744026851,2 female,24,completed primary or less,3 middle 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,yes,no,,,,,,,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,3 not very possible,1 savings,yes,yes,no,yes,no,yes,no,no,yes,no,no,,,,yes,yes,no,yes,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,204018661,1.319542606,2 female,28,secondary,5 richest 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,yes,yes,no,,,,,,,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,2 somewhat possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,145397313,1.267001173,1 male,32,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,yes,no,,,,,,,no,no,no,yes,no,yes,no,no,no,yes,no,no,no,yes,1 very possible,"2 family, relatives, or friends",yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,170045506,1.806114411,2 female,24,secondary,4 fourth 20%,no,no,no,no,,,no,,no,no,yes,no,no,yes,no,no,no,,,,,,,no,(dk),no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,145050389,0.879695071,2 female,26,completed primary or less,1 poorest 20%,no,no,no,no,,,no,,no,no,yes,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,6 some other source,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,no,,,,no,yes
Uganda,UGA,210975458,0.602038137,2 female,24,secondary,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,yes,yes,no,no,no,yes,yes,no,no,yes,no,4 not at all possible,,no,,,,,yes,yes,no,yes,no,no,,,,yes,yes,no,no,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,148741309,0.439847535,2 female,25,secondary,5 richest 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,2 three or more times per month,yes,1 one or two times per month,2 you get it over the counter in a branch of your financial institution,no,no,yes,no,yes,yes,no,yes,yes,no,no,no,no,no,yes,1 very possible,1 savings,yes,yes,no,no,no,yes,no,no,yes,no,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,206593693,0.94747002,1 male,51,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,no,no,yes,no,no,,,,,yes,yes,no,no,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,yes,yes,no
Uganda,UGA,162216796,0.422333724,1 male,28,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,no,no,yes,no,yes,no,no,no,,,,,,,no,no,no,no,no,yes,no,no,no,yes,no,no,no,no,3 not very possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,180396513,0.578066235,1 male,19,secondary,3 middle 20%,no,no,no,no,,,no,,no,yes,no,no,no,no,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,no,,,,,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,no,yes
Uganda,UGA,138030475,1.204076274,2 female,21,secondary,4 fourth 20%,yes,yes,yes,yes,yes,no,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,2 somewhat possible,3 money from working or a loan from an employer,no,,,,,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,134509647,0.578066235,1 male,18,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,yes,no,yes,no,no,no,no,yes,,,,,,,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,2 somewhat possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,no,,,,no,,,,yes,no,yes,no,no,,,no,,,,,,no,,,,yes,yes
Uganda,UGA,135513335,0.578066235,1 male,21,secondary,5 richest 20%,yes,yes,no,no,,,no,,,,,,,,,,,no,,no,,1 you get it at an atm,no,no,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,3 not very possible,"2 family, relatives, or friends",no,,,,,yes,no,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,126885665,0.282481533,1 male,32,secondary,5 richest 20%,yes,yes,yes,yes,yes,yes,no,,,,,,,,,,,yes,1 one or two times per month,yes,1 one or two times per month,1 you get it at an atm,no,no,yes,no,no,yes,no,yes,yes,no,yes,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",yes,yes,no,yes,no,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,172354441,0.282481533,1 male,27,secondary,5 richest 20%,yes,yes,yes,no,,,no,,,,,,,,,,,yes,2 three or more times per month,yes,1 one or two times per month,1 you get it at an atm,yes,no,(ref),no,yes,yes,no,no,no,no,no,no,no,no,no,1 very possible,1 savings,yes,no,yes,yes,no,yes,no,yes,yes,no,yes,yes,no,no,yes,yes,no,no,(ref),,,,,,,no,,,,,,no,,,,yes,no
Uganda,UGA,120295585,1.121316955,2 female,59,completed primary or less,3 middle 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,3 not very possible,"2 family, relatives, or friends",no,,,,,no,,,,,no,,,,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,no,yes
Uganda,UGA,192699491,0.717778969,1 male,67,completed primary or less,5 richest 20%,no,no,no,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,yes,no,no,no,no,no,no,no,yes,no,no,no,yes,2 somewhat possible,"2 family, relatives, or friends",no,,,,,no,,,,,yes,yes,no,no,no,,,,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
Uganda,UGA,135726288,1.815712917,1 male,40,completed primary or less,4 fourth 20%,yes,no,yes,no,,,no,,no,no,no,no,no,yes,no,no,no,,,,,,,no,no,no,yes,no,no,yes,yes,no,yes,no,no,no,yes,1 very possible,1 savings,yes,yes,no,yes,no,yes,yes,no,yes,no,no,,,,yes,yes,no,no,no,,,,,,,no,,,,,,yes,yes,no,no,yes,yes
